id,tide,year
1318,86.0,2013
1318,91.0,2014
1318,87.0,2015
1320,0.0,1985
1320,-8.0,1986
1320,-5.0,1987
1320,-7.0,1988
1320,10.0,1989
1320,14.0,1990
1320,15.0,1991
1320,26.0,1992
1320,32.0,1993
1320,29.0,1994
1320,36.0,1995
1320,34.0,1996
1320,24.0,1997
1320,31.0,1998
1320,32.0,1999
1320,24.0,2000
1320,20.0,2001
1320,31.0,2002
1320,37.0,2003
1320,40.0,2004
1320,32.0,2005
1320,41.0,2006
1320,29.0,2007
1320,15.0,2008
1320,-5.0,2009
1320,12.0,2010
1320,9.0,2011
1320,18.0,2012
1320,14.0,2013
1320,21.0,2014
1320,16.0,2015
1321,0.0,1985
1321,7.0,1986
1321,25.0,1987
1321,36.0,1988
1321,38.0,1989
1321,26.0,1990
1321,30.0,1991
1321,30.0,1992
1321,20.0,1993
1321,21.0,1994
1321,25.0,1995
1321,30.0,1996
1321,38.0,1997
1321,42.0,1998
1321,45.0,1999
1321,48.0,2000
1321,51.0,2001
1321,48.0,2002
1321,61.0,2003
1321,67.0,2004
1321,68.0,2005
1321,62.0,2006
1321,70.0,2007
1321,60.0,2008
1321,68.0,2009
1321,88.0,2010
1321,102.0,2011
1321,101.0,2012
1321,116.0,2013
1321,111.0,2014
1321,99.0,2015
1322,0.0,1985
1322,0.0,1986
1322,7.0,1987
1322,-2.0,1988
1322,-12.0,1989
1322,-31.0,1990
1322,-42.0,1991
1322,-55.0,1992
1322,-49.0,1993
1322,-29.0,1994
1322,3.0,1995
1322,19.0,1996
1322,49.0,1997
1322,52.0,1998
1322,45.0,1999
1322,27.0,2000
1322,24.0,2001
1322,6.0,2002
1322,5.0,2003
1322,-1.0,2004
1322,0.0,2005
1322,3.0,2006
1322,6.0,2007
1322,2.0,2008
1322,6.0,2009
1322,21.0,2010
1322,21.0,2011
1322,17.0,2012
1322,21.0,2013
1322,15.0,2014
1322,-11.0,2015
1323,0.0,1985
1323,-2.0,1986
1323,-16.0,1987
1323,-51.0,1988
1323,-68.0,1989
1323,-59.0,1990
1323,-67.0,1991
1323,-62.0,1992
1323,-59.0,1993
1323,-55.0,1994
1323,-55.0,1995
1323,-50.0,1996
1323,-40.0,1997
1323,-27.0,1998
1323,-28.0,1999
1323,-44.0,2000
1323,-59.0,2001
1323,-87.0,2002
1323,-97.0,2003
1323,-97.0,2004
1323,-87.0,2005
1323,-73.0,2006
1323,-66.0,2007
1323,-70.0,2008
1323,-72.0,2009
1323,-61.0,2010
1323,-61.0,2011
1323,-56.0,2012
1323,-70.0,2013
1323,-67.0,2014
1323,-79.0,2015
1324,0.0,1985
1324,2.0,1986
1324,3.0,1987
1324,4.0,1988
1324,10.0,1989
1324,14.0,1990
1324,17.0,1991
1324,24.0,1992
1324,28.0,1993
1324,24.0,1994
1324,21.0,1995
1324,17.0,1996
1324,14.0,1997
1324,18.0,1998
1324,26.0,1999
1324,34.0,2000
1324,41.0,2001
1324,54.0,2002
1324,62.0,2003
1324,79.0,2004
1324,101.0,2005
1324,123.0,2006
1324,131.0,2007
1324,145.0,2008
1324,157.0,2009
1324,165.0,2010
1324,164.0,2011
1324,180.0,2012
1324,176.0,2013
1324,173.0,2014
1324,178.0,2015
1325,0.0,1985
1325,0.0,1986
1325,-7.0,1987
1325,-38.0,1988
1325,-51.0,1989
1325,-42.0,1990
1325,-46.0,1991
1325,-37.0,1992
1325,-23.0,1993
1325,-11.0,1994
1325,4.0,1995
1325,11.0,1996
1325,19.0,1997
1325,28.0,1998
1325,28.0,1999
1325,15.0,2000
1325,7.0,2001
1325,-13.0,2002
1325,-20.0,2003
1325,-16.0,2004
1325,-5.0,2005
1325,9.0,2006
1325,7.0,2007
1325,-2.0,2008
1325,-6.0,2009
1325,2.0,2010
1325,-3.0,2011
1325,15.0,2012
1325,13.0,2013
1325,29.0,2014
1325,31.0,2015
1327,0.0,1985
1327,-1.0,1986
1327,-7.0,1987
1327,6.0,1988
1327,33.0,1989
1327,47.0,1990
1327,75.0,1991
1327,98.0,1992
1327,116.0,1993
1327,110.0,1994
1327,109.0,1995
1327,114.0,1996
1327,122.0,1997
1327,107.0,1998
1327,108.0,1999
1327,123.0,2000
1327,124.0,2001
1327,125.0,2002
1327,138.0,2003
1327,148.0,2004
1327,139.0,2005
1327,141.0,2006
1327,150.0,2007
1327,179.0,2008
1327,203.0,2009
1327,213.0,2010
1327,232.0,2011
1327,248.0,2012
1327,246.0,2013
1327,241.0,2014
1327,248.0,2015
1328,0.0,1985
1328,-3.0,1986
1328,-19.0,1987
1328,3.0,1988
1328,7.0,1989
1328,1.0,1990
1328,-7.0,1991
1328,-7.0,1992
1328,-28.0,1993
1328,-68.0,1994
1328,-76.0,1995
1328,-52.0,1996
1328,-42.0,1997
1328,-20.0,1998
1328,30.0,1999
1328,71.0,2000
1328,80.0,2001
1328,87.0,2002
1328,75.0,2003
1328,55.0,2004
1328,32.0,2005
1328,16.0,2006
1328,30.0,2007
1328,58.0,2008
1328,71.0,2009
1328,90.0,2010
1328,118.0,2011
1328,135.0,2012
1328,146.0,2013
1328,142.0,2014
1328,120.0,2015
1329,0.0,1985
1329,8.0,1986
1329,-15.0,1987
1329,-22.0,1988
1329,-15.0,1989
1329,-6.0,1990
1329,7.0,1991
1329,23.0,1992
1329,55.0,1993
1329,68.0,1994
1329,58.0,1995
1329,47.0,1996
1329,56.0,1997
1329,32.0,1998
1329,12.0,1999
1329,8.0,2000
1329,6.0,2001
1329,-15.0,2002
1329,1.0,2003
1329,49.0,2004
1329,69.0,2005
1329,90.0,2006
1329,78.0,2007
1329,62.0,2008
1329,57.0,2009
1329,41.0,2010
1329,31.0,2011
1329,28.0,2012
1343,0.0,1985
1343,-30.0,1986
1343,-50.0,1987
1343,-77.0,1988
1343,-108.0,1989
1343,-127.0,1990
1343,-146.0,1991
1343,-171.0,1992
1343,-199.0,1993
1343,-218.0,1994
1343,-237.0,1995
1343,-267.0,1996
1343,-297.0,1997
1343,-307.0,1998
1343,-318.0,1999
1343,-330.0,2000
1343,-327.0,2001
1343,-329.0,2002
1343,-331.0,2003
1343,-331.0,2004
1343,-339.0,2005
1343,-357.0,2006
1343,-365.0,2007
1343,-373.0,2008
1343,-386.0,2009
1343,-387.0,2010
1343,-377.0,2011
1343,-370.0,2012
1343,-364.0,2013
1343,-368.0,2014
1343,-371.0,2015
1344,0.0,1985
1344,-12.0,1986
1344,-8.0,1987
1344,-16.0,1988
1344,-9.0,1989
1344,2.0,1990
1344,10.0,1991
1344,13.0,1992
1344,23.0,1993
1344,26.0,1994
1344,29.0,1995
1344,27.0,1996
1344,29.0,1997
1344,31.0,1998
1344,37.0,1999
1344,42.0,2000
1344,48.0,2001
1344,56.0,2002
1344,57.0,2003
1344,64.0,2004
1344,57.0,2005
1344,56.0,2006
1344,65.0,2007
1344,69.0,2008
1344,68.0,2009
1344,77.0,2010
1344,73.0,2011
1344,56.0,2012
1344,47.0,2013
1344,30.0,2014
1344,11.0,2015
1345,0.0,1985
1345,-1.0,1986
1345,5.0,1987
1345,2.0,1988
1345,4.0,1989
1345,15.0,1990
1345,27.0,1991
1345,31.0,1992
1345,40.0,1993
1345,52.0,1994
1345,61.0,1995
1345,58.0,1996
1345,66.0,1997
1345,71.0,1998
1345,79.0,1999
1345,84.0,2000
1345,87.0,2001
1345,89.0,2002
1345,89.0,2003
1345,89.0,2004
1345,91.0,2005
1345,98.0,2006
1345,107.0,2007
1345,116.0,2008
1345,123.0,2009
1345,133.0,2010
1345,135.0,2011
1346,0.0,1985
1346,-2.0,1986
1346,1.0,1987
1346,3.0,1988
1346,3.0,1989
1346,15.0,1990
1346,32.0,1991
1346,45.0,1992
1346,57.0,1993
1346,83.0,1994
1346,102.0,1995
1346,108.0,1996
1346,121.0,1997
1346,128.0,1998
1346,135.0,1999
1346,139.0,2000
1346,140.0,2001
1346,142.0,2002
1346,144.0,2003
1346,148.0,2004
1346,150.0,2005
1346,156.0,2006
1346,163.0,2007
1346,170.0,2008
1346,177.0,2009
1346,188.0,2010
1346,194.0,2011
1346,195.0,2012
1346,204.0,2013
1347,0.0,1985
1347,-2.0,1986
1347,0.0,1987
1347,-3.0,1988
1347,-11.0,1989
1347,-15.0,1990
1347,-22.0,1991
1347,-35.0,1992
1347,-36.0,1993
1347,-40.0,1994
1347,-27.0,1995
1347,-13.0,1996
1347,0.0,1997
1347,1.0,1998
1347,7.0,1999
1347,9.0,2000
1347,11.0,2001
1347,6.0,2002
1347,14.0,2003
1347,17.0,2004
1347,5.0,2005
1347,6.0,2006
1347,7.0,2007
1347,5.0,2008
1347,11.0,2009
1347,21.0,2010
1347,17.0,2011
1347,18.0,2012
1347,16.0,2013
1347,25.0,2014
1347,22.0,2015
1349,0.0,1985
1349,-17.0,1986
1349,-14.0,1987
1349,-16.0,1988
1349,-24.0,1989
1349,-30.0,1990
1349,-19.0,1991
1349,-18.0,1992
1349,-16.0,1993
1349,-7.0,1994
1349,6.0,1995
1349,12.0,1996
1349,30.0,1997
1349,40.0,1998
1349,42.0,1999
1349,46.0,2000
1349,43.0,2001
1349,29.0,2002
1349,21.0,2003
1349,25.0,2004
1349,28.0,2005
1349,36.0,2006
1349,44.0,2007
1349,52.0,2008
1349,61.0,2009
1349,82.0,2010
1349,90.0,2011
1349,94.0,2012
1349,102.0,2013
1349,105.0,2014
1349,86.0,2015
1351,0.0,1985
1351,-15.0,1986
1351,1.0,1987
1351,10.0,1988
1351,13.0,1989
1351,12.0,1990
1351,12.0,1991
1351,15.0,1992
1351,9.0,1993
1351,-2.0,1994
1351,7.0,1995
1351,17.0,1996
1351,10.0,1997
1351,15.0,1998
1351,34.0,1999
1351,42.0,2000
1351,54.0,2001
1351,64.0,2002
1351,67.0,2003
1351,58.0,2004
1351,49.0,2005
1351,35.0,2006
1351,36.0,2007
1351,42.0,2008
1351,49.0,2009
1351,65.0,2010
1351,83.0,2011
1351,98.0,2012
1351,109.0,2013
1351,114.0,2014
1351,102.0,2015
1352,0.0,1985
1352,7.0,1986
1352,5.0,1987
1352,-23.0,1988
1352,-31.0,1989
1352,-29.0,1990
1352,-30.0,1991
1352,-20.0,1992
1352,-4.0,1993
1352,0.0,1994
1352,6.0,1995
1352,2.0,1996
1352,-1.0,1997
1352,-3.0,1998
1352,-13.0,1999
1352,-20.0,2000
1352,-21.0,2001
1352,-32.0,2002
1352,-36.0,2003
1352,-22.0,2004
1352,-12.0,2005
1352,-3.0,2006
1352,-8.0,2007
1352,-10.0,2008
1352,-11.0,2009
1352,-14.0,2010
1352,-19.0,2011
1352,-12.0,2012
1352,-12.0,2013
1352,2.0,2014
1352,21.0,2015
1353,0.0,1985
1353,-8.0,1986
1353,13.0,1987
1353,14.0,1988
1353,-4.0,1989
1353,0.0,1990
1353,-4.0,1991
1353,-12.0,1992
1353,-28.0,1993
1353,-21.0,1994
1353,-19.0,1995
1353,-37.0,1996
1353,-45.0,1997
1353,-49.0,1998
1353,-58.0,1999
1353,-68.0,2000
1353,-59.0,2001
1353,-79.0,2002
1353,-87.0,2003
1353,-98.0,2004
1353,-99.0,2005
1353,-110.0,2006
1353,-121.0,2007
1353,-139.0,2008
1353,-156.0,2009
1353,-166.0,2010
1353,-185.0,2011
1353,-190.0,2012
1353,-210.0,2013
1353,-205.0,2014
1353,-210.0,2015
1354,0.0,1985
1354,1.0,1986
1354,-10.0,1987
1354,-40.0,1988
1354,-54.0,1989
1354,-36.0,1990
1354,-42.0,1991
1354,-32.0,1992
1354,-16.0,1993
1354,1.0,1994
1354,18.0,1995
1354,29.0,1996
1354,43.0,1997
1354,55.0,1998
1354,51.0,1999
1354,33.0,2000
1354,24.0,2001
1354,-4.0,2002
1354,-14.0,2003
1354,-10.0,2004
1354,-1.0,2005
1354,10.0,2006
1354,8.0,2007
1354,-4.0,2008
1354,-9.0,2009
1354,-15.0,2010
1354,-27.0,2011
1354,-16.0,2012
1354,-30.0,2013
1354,-32.0,2014
1354,-33.0,2015
1364,0.0,1985
1364,-6.0,1986
1364,-5.0,1987
1364,-12.0,1988
1364,-14.0,1989
1364,-8.0,1990
1364,-1.0,1991
1364,2.0,1992
1364,10.0,1993
1364,22.0,1994
1364,33.0,1995
1364,37.0,1996
1364,48.0,1997
1364,55.0,1998
1364,66.0,1999
1364,70.0,2000
1364,72.0,2001
1364,71.0,2002
1364,72.0,2003
1364,73.0,2004
1364,74.0,2005
1364,78.0,2006
1364,86.0,2007
1364,92.0,2008
1364,97.0,2009
1364,106.0,2010
1364,109.0,2011
1364,108.0,2012
1365,0.0,1985
1365,1.0,1986
1365,6.0,1987
1365,3.0,1988
1365,7.0,1989
1365,11.0,1990
1365,12.0,1991
1365,18.0,1992
1365,21.0,1993
1365,22.0,1994
1365,24.0,1995
1365,23.0,1996
1365,22.0,1997
1365,27.0,1998
1365,31.0,1999
1365,38.0,2000
1365,42.0,2001
1365,47.0,2002
1365,44.0,2003
1365,44.0,2004
1365,42.0,2005
1365,42.0,2006
1365,43.0,2007
1365,47.0,2008
1365,50.0,2009
1365,56.0,2010
1365,61.0,2011
1365,68.0,2012
1365,75.0,2013
1365,80.0,2014
1365,84.0,2015
1370,0.0,1985
1370,-4.0,1986
1370,2.0,1987
1370,17.0,1988
1370,25.0,1989
1370,17.0,1990
1370,-9.0,1991
1370,-5.0,1992
1370,-29.0,1993
1370,-49.0,1994
1370,-42.0,1995
1370,-1.0,1996
1370,-12.0,1997
1370,6.0,1998
1370,35.0,1999
1370,59.0,2000
1370,60.0,2001
1370,69.0,2002
1370,57.0,2003
1370,36.0,2004
1370,11.0,2005
1370,-6.0,2006
1370,26.0,2007
1370,43.0,2008
1370,50.0,2009
1370,67.0,2010
1370,91.0,2011
1370,97.0,2012
1370,103.0,2013
1370,98.0,2014
1371,0.0,1985
1371,9.0,1986
1371,-9.0,1987
1371,-18.0,1988
1371,-8.0,1989
1371,-2.0,1990
1371,-1.0,1991
1371,-3.0,1992
1371,30.0,1993
1371,44.0,1994
1371,32.0,1995
1371,19.0,1996
1371,42.0,1997
1371,9.0,1998
1371,-17.0,1999
1371,-17.0,2000
1371,-14.0,2001
1371,-25.0,2002
1371,5.0,2003
1371,34.0,2004
1371,41.0,2005
1371,44.0,2006
1371,15.0,2007
1371,-3.0,2008
1371,-2.0,2009
1371,-13.0,2010
1371,-23.0,2011
1371,-7.0,2012
1371,15.0,2013
1371,24.0,2014
1386,0.0,1985
1386,-7.0,1986
1386,-7.0,1987
1386,-6.0,1988
1386,11.0,1989
1386,14.0,1990
1386,16.0,1991
1386,21.0,1992
1386,23.0,1993
1386,20.0,1994
1386,21.0,1995
1386,21.0,1996
1386,23.0,1997
1386,35.0,1998
1386,45.0,1999
1386,57.0,2000
1386,68.0,2001
1386,74.0,2002
1386,73.0,2003
1386,72.0,2004
1386,66.0,2005
1386,67.0,2006
1386,69.0,2007
1386,68.0,2008
1386,66.0,2009
1386,79.0,2010
1386,81.0,2011
1386,93.0,2012
1386,101.0,2013
1386,107.0,2014
1386,107.0,2015
1387,0.0,1985
1387,-5.0,1986
1387,3.0,1987
1387,1.0,1988
1387,6.0,1989
1387,16.0,1990
1387,27.0,1991
1387,35.0,1992
1387,41.0,1993
1387,43.0,1994
1387,45.0,1995
1387,42.0,1996
1387,43.0,1997
1387,53.0,1998
1387,61.0,1999
1387,67.0,2000
1387,78.0,2001
1387,86.0,2002
1387,90.0,2003
1387,96.0,2004
1387,97.0,2005
1387,97.0,2006
1387,98.0,2007
1387,98.0,2008
1387,96.0,2009
1387,107.0,2010
1387,111.0,2011
1387,123.0,2012
1387,139.0,2013
1387,144.0,2014
1387,140.0,2015
1388,0.0,1985
1388,-2.0,1986
1388,4.0,1987
1388,10.0,1988
1388,14.0,1989
1388,28.0,1990
1388,40.0,1991
1388,44.0,1992
1388,37.0,1993
1388,29.0,1994
1388,17.0,1995
1388,13.0,1996
1388,16.0,1997
1388,13.0,1998
1388,29.0,1999
1388,36.0,2000
1388,52.0,2001
1388,48.0,2002
1388,47.0,2003
1388,52.0,2004
1388,60.0,2005
1388,57.0,2006
1388,64.0,2007
1388,66.0,2008
1388,66.0,2009
1388,65.0,2010
1388,56.0,2011
1388,63.0,2012
1388,59.0,2013
1388,55.0,2014
1388,53.0,2015
1389,0.0,1985
1389,-9.0,1986
1389,0.0,1987
1389,-3.0,1988
1389,4.0,1989
1389,10.0,1990
1389,15.0,1991
1389,21.0,1992
1389,28.0,1993
1389,34.0,1994
1389,37.0,1995
1389,36.0,1996
1389,36.0,1997
1389,42.0,1998
1389,50.0,1999
1389,58.0,2000
1389,70.0,2001
1389,82.0,2002
1389,90.0,2003
1389,96.0,2004
1389,98.0,2005
1389,100.0,2006
1389,101.0,2007
1389,98.0,2008
1389,94.0,2009
1389,104.0,2010
1389,105.0,2011
1389,111.0,2012
1389,123.0,2013
1389,125.0,2014
1389,116.0,2015
1390,0.0,1985
1390,-1.0,1986
1390,9.0,1987
1390,16.0,1988
1390,43.0,1989
1390,56.0,1990
1390,64.0,1991
1390,81.0,1992
1390,89.0,1993
1390,96.0,1994
1390,113.0,1995
1390,120.0,1996
1390,124.0,1997
1390,146.0,1998
1390,154.0,1999
1390,153.0,2000
1390,160.0,2001
1390,177.0,2002
1390,190.0,2003
1390,202.0,2004
1390,207.0,2005
1390,226.0,2006
1390,224.0,2007
1390,220.0,2008
1390,212.0,2009
1390,237.0,2010
1390,243.0,2011
1390,262.0,2012
1390,267.0,2013
1390,283.0,2014
1390,286.0,2015
1391,0.0,1985
1391,1.0,1986
1391,17.0,1987
1391,17.0,1988
1391,30.0,1989
1391,63.0,1990
1391,71.0,1991
1391,67.0,1992
1391,79.0,1993
1391,89.0,1994
1391,81.0,1995
1391,80.0,1996
1391,88.0,1997
1391,97.0,1998
1391,94.0,1999
1391,115.0,2000
1391,130.0,2001
1391,130.0,2002
1391,130.0,2003
1391,129.0,2004
1391,120.0,2005
1391,119.0,2006
1391,124.0,2007
1391,108.0,2008
1391,118.0,2009
1391,116.0,2010
1391,127.0,2011
1391,124.0,2012
1391,118.0,2013
1391,109.0,2014
1391,106.0,2015
1392,0.0,1985
1392,-19.0,1986
1392,-21.0,1987
1392,-46.0,1988
1392,-60.0,1989
1392,-65.0,1990
1392,-54.0,1991
1392,-57.0,1992
1392,-47.0,1993
1392,-30.0,1994
1392,-17.0,1995
1392,-3.0,1996
1392,8.0,1997
1392,7.0,1998
1392,-1.0,1999
1392,-6.0,2000
1392,-18.0,2001
1392,-37.0,2002
1392,-55.0,2003
1392,-55.0,2004
1392,-49.0,2005
1392,-48.0,2006
1392,-48.0,2007
1392,-33.0,2008
1392,-29.0,2009
1392,-23.0,2010
1392,-21.0,2011
1392,2.0,2012
1392,-25.0,2013
1393,0.0,1985
1393,11.0,1986
1393,-4.0,1987
1393,-14.0,1988
1393,-21.0,1989
1393,-27.0,1990
1393,-26.0,1991
1393,-19.0,1992
1393,-4.0,1993
1393,10.0,1994
1393,11.0,1995
1393,-3.0,1996
1393,-5.0,1997
1393,-6.0,1998
1393,-16.0,1999
1393,-16.0,2000
1393,-2.0,2001
1393,0.0,2002
1393,1.0,2003
1393,6.0,2004
1393,14.0,2005
1393,20.0,2006
1393,27.0,2007
1393,27.0,2008
1393,23.0,2009
1393,29.0,2010
1393,23.0,2011
1393,29.0,2012
1393,29.0,2013
1393,49.0,2014
1393,59.0,2015
1394,0.0,1985
1394,9.0,1986
1394,2.0,1987
1394,-33.0,1988
1394,-42.0,1989
1394,-44.0,1990
1394,-45.0,1991
1394,-28.0,1992
1394,-8.0,1993
1394,0.0,1994
1394,13.0,1995
1394,12.0,1996
1394,5.0,1997
1394,5.0,1998
1394,-3.0,1999
1394,-12.0,2000
1394,-15.0,2001
1394,-24.0,2002
1394,-29.0,2003
1394,-13.0,2004
1394,-1.0,2005
1394,12.0,2006
1394,3.0,2007
1394,-1.0,2008
1394,-5.0,2009
1394,-10.0,2010
1394,-16.0,2011
1394,-3.0,2012
1394,-1.0,2013
1394,16.0,2014
1394,35.0,2015
1395,0.0,1985
1395,-13.0,1986
1395,-18.0,1987
1395,-19.0,1988
1395,-25.0,1989
1395,-15.0,1990
1395,-6.0,1991
1395,2.0,1992
1395,9.0,1993
1395,26.0,1994
1395,30.0,1995
1395,39.0,1996
1395,46.0,1997
1395,42.0,1998
1395,36.0,1999
1395,35.0,2000
1395,31.0,2001
1395,24.0,2002
1395,30.0,2003
1395,37.0,2004
1395,34.0,2005
1395,40.0,2006
1395,51.0,2007
1395,58.0,2008
1395,58.0,2009
1395,69.0,2010
1395,64.0,2011
1395,31.0,2012
1397,0.0,1985
1397,7.0,1986
1397,1.0,1987
1397,17.0,1988
1397,14.0,1989
1397,9.0,1990
1397,6.0,1991
1397,11.0,1992
1397,16.0,1993
1397,17.0,1994
1397,20.0,1995
1397,26.0,1996
1397,23.0,1997
1397,11.0,1998
1397,29.0,1999
1397,29.0,2000
1397,27.0,2001
1397,35.0,2002
1397,52.0,2003
1397,45.0,2004
1397,42.0,2005
1397,50.0,2006
1397,51.0,2007
1397,44.0,2008
1397,38.0,2009
1397,35.0,2010
1397,31.0,2011
1397,31.0,2012
1397,33.0,2013
1397,45.0,2014
1420,0.0,1985
1420,-10.0,1986
1420,-25.0,1987
1420,-34.0,1988
1420,-40.0,1989
1420,-37.0,1990
1420,-40.0,1991
1420,-32.0,1992
1420,-47.0,1993
1420,-49.0,1994
1420,-49.0,1995
1420,-37.0,1996
1420,-53.0,1997
1420,-58.0,1998
1420,-58.0,1999
1420,-46.0,2000
1420,-47.0,2001
1420,-33.0,2002
1420,-29.0,2003
1420,-28.0,2004
1420,-36.0,2005
1420,-57.0,2006
1420,-50.0,2007
1420,-32.0,2008
1420,-21.0,2009
1420,-17.0,2010
1420,1.0,2011
1420,15.0,2012
1420,24.0,2013
1420,15.0,2014
1420,4.0,2015
1421,0.0,1985
1421,-4.0,1986
1421,-24.0,1987
1421,-38.0,1988
1421,-53.0,1989
1421,-66.0,1990
1421,-88.0,1991
1421,-15.0,1992
1421,-16.0,1993
1421,-12.0,1994
1421,-18.0,1995
1421,-27.0,1996
1421,-33.0,1997
1421,-47.0,1998
1421,-60.0,1999
1421,-72.0,2000
1421,-81.0,2001
1421,-92.0,2002
1421,-86.0,2003
1421,-83.0,2004
1421,-79.0,2005
1421,-75.0,2006
1421,-76.0,2007
1421,-94.0,2008
1421,-112.0,2009
1421,-130.0,2010
1421,-134.0,2011
1421,-146.0,2012
1421,-156.0,2013
1421,-174.0,2014
1421,-170.0,2015
1437,0.0,1985
1437,-4.0,1986
1437,7.0,1987
1437,6.0,1988
1437,10.0,1989
1437,30.0,1990
1437,39.0,1991
1437,38.0,1992
1437,39.0,1993
1437,50.0,1994
1437,48.0,1995
1437,44.0,1996
1437,37.0,1997
1437,38.0,1998
1437,50.0,1999
1437,61.0,2000
1437,81.0,2001
1437,100.0,2002
1437,102.0,2003
1437,116.0,2004
1437,116.0,2005
1437,107.0,2006
1437,111.0,2007
1437,113.0,2008
1437,103.0,2009
1437,112.0,2010
1437,134.0,2011
1437,147.0,2012
1437,158.0,2013
1437,158.0,2014
1437,161.0,2015
1438,0.0,1985
1438,-1.0,1986
1438,12.0,1987
1438,15.0,1988
1438,27.0,1989
1438,54.0,1990
1438,67.0,1991
1438,70.0,1992
1438,75.0,1993
1438,87.0,1994
1438,87.0,1995
1438,87.0,1996
1438,84.0,1997
1438,85.0,1998
1438,102.0,1999
1438,116.0,2000
1438,141.0,2001
1438,163.0,2002
1438,167.0,2003
1438,184.0,2004
1438,184.0,2005
1438,168.0,2006
1438,163.0,2007
1438,152.0,2008
1438,129.0,2009
1438,133.0,2010
1438,150.0,2011
1438,159.0,2012
1438,171.0,2013
1438,172.0,2014
1438,173.0,2015
1440,0.0,1985
1440,-17.0,1986
1440,18.0,1987
1440,-6.0,1988
1440,97.0,1989
1440,134.0,1990
1440,88.0,1991
1440,94.0,1992
1440,146.0,1993
1440,181.0,1994
1440,205.0,1995
1440,284.0,1996
1440,275.0,1997
1440,262.0,1998
1440,225.0,1999
1440,171.0,2000
1440,98.0,2001
1440,163.0,2002
1440,213.0,2003
1440,246.0,2004
1440,279.0,2005
1440,348.0,2006
1440,248.0,2007
1440,152.0,2008
1440,33.0,2009
1440,79.0,2010
1440,97.0,2011
1440,141.0,2012
1440,152.0,2013
1440,226.0,2014
1440,137.0,2015
1441,0.0,1985
1441,-28.0,1986
1441,-20.0,1987
1441,-17.0,1988
1441,-31.0,1989
1441,-36.0,1990
1441,-27.0,1991
1441,-39.0,1992
1441,-63.0,1993
1441,-62.0,1994
1441,-48.0,1995
1441,-48.0,1996
1441,-47.0,1997
1441,-25.0,1998
1441,-22.0,1999
1441,-34.0,2000
1441,-46.0,2001
1441,-56.0,2002
1441,-63.0,2003
1441,-70.0,2004
1441,-71.0,2005
1441,-66.0,2006
1441,-62.0,2007
1441,-71.0,2008
1441,-57.0,2009
1441,-34.0,2010
1441,-36.0,2011
1441,-23.0,2012
1441,8.0,2013
1441,15.0,2014
1441,-3.0,2015
1442,0.0,1985
1442,-1.0,1986
1442,-3.0,1987
1442,-7.0,1988
1442,-14.0,1989
1442,-15.0,1990
1442,-10.0,1991
1442,-1.0,1992
1442,11.0,1993
1442,32.0,1994
1442,81.0,1995
1442,117.0,1996
1442,155.0,1997
1442,187.0,1998
1442,214.0,1999
1442,218.0,2000
1442,221.0,2001
1442,227.0,2002
1442,234.0,2003
1442,244.0,2004
1442,246.0,2005
1442,245.0,2006
1442,240.0,2007
1442,239.0,2008
1442,234.0,2009
1442,238.0,2010
1442,251.0,2011
1442,258.0,2012
1442,274.0,2013
1442,289.0,2014
1442,302.0,2015
1444,0.0,1985
1444,14.0,1986
1444,14.0,1987
1444,8.0,1988
1444,12.0,1989
1444,12.0,1990
1444,44.0,1991
1444,50.0,1992
1444,63.0,1993
1444,47.0,1994
1444,42.0,1995
1444,6.0,1996
1444,1.0,1997
1444,-6.0,1998
1444,1.0,1999
1444,0.0,2000
1444,10.0,2001
1444,8.0,2002
1444,5.0,2003
1444,-10.0,2004
1444,-8.0,2005
1444,-13.0,2006
1444,-9.0,2007
1444,-6.0,2008
1444,9.0,2009
1444,-4.0,2010
1444,2.0,2011
1444,12.0,2012
1444,26.0,2013
1444,39.0,2014
1444,69.0,2015
1445,0.0,1985
1445,2.0,1986
1445,5.0,1987
1445,0.0,1988
1445,5.0,1989
1445,3.0,1990
1445,5.0,1991
1445,8.0,1992
1445,9.0,1993
1445,7.0,1994
1445,2.0,1995
1445,-3.0,1996
1445,-4.0,1997
1445,5.0,1998
1445,12.0,1999
1445,16.0,2000
1445,21.0,2001
1445,14.0,2002
1445,12.0,2003
1445,7.0,2004
1445,14.0,2005
1445,29.0,2006
1445,48.0,2007
1445,52.0,2008
1445,57.0,2009
1445,59.0,2010
1445,52.0,2011
1445,58.0,2012
1445,60.0,2013
1445,78.0,2014
1445,96.0,2015
1446,0.0,1985
1446,3.0,1986
1446,7.0,1987
1446,7.0,1988
1446,15.0,1989
1446,18.0,1990
1446,23.0,1991
1446,28.0,1992
1446,29.0,1993
1446,26.0,1994
1446,22.0,1995
1446,17.0,1996
1446,12.0,1997
1446,20.0,1998
1446,24.0,1999
1446,29.0,2000
1446,34.0,2001
1446,40.0,2002
1446,38.0,2003
1446,38.0,2004
1446,38.0,2005
1446,41.0,2006
1446,42.0,2007
1446,40.0,2008
1446,41.0,2009
1446,43.0,2010
1446,41.0,2011
1446,47.0,2012
1446,50.0,2013
1446,55.0,2014
1446,64.0,2015
1447,0.0,1985
1447,2.0,1986
1447,11.0,1987
1447,-6.0,1988
1447,-17.0,1989
1447,-28.0,1990
1447,-37.0,1991
1447,-32.0,1992
1447,-19.0,1993
1447,-2.0,1994
1447,6.0,1995
